ID,Email,FirstName,lastName,Age,Gender,Type,Status,Children,Estimated Income,Car owner,churn score,churn class,churn status,zipCode,Marital Status,Long Distance,LongDistanceBilltype,International,Local,LocalBilltype,Dropped,Paymethod,RatePlan,Balance,Usage
265,Name_265@email.com,firstName_265,Name_265,20.16,F,Person,M,2,85394,FALSE,0.525346296,F,Assessed,94000,Married,19.28,Intnl_discount,2.02,14.38,Budget,1,Auto,4,9.189935039,35.69
266,Name_266@email.com,firstName_266,Name_266,39.786667,F,Person,S,0,2121.36,FALSE,0.847712006,T,Assessed,92100,Single,2.02,Standard,26.58424069,36.78,FreeLocal,1,CC,3,138.4588301,38.8
267,Name_267@email.com,firstName_267,Name_267,56.3,F,Person,M,2,63566.1,FALSE,0.673192019,F,Assessed,92100,Married,7.94,Intnl_discount,45.28913658,65.09,Budget,0,CH,2,12.87876546,73.03
270,Name_270@email.com,firstName_270,Name_270,12.846667,F,Person,S,0,89813.6,FALSE,0.307039603,F,Assessed,87430,Single,14.94,Intnl_discount,1.96,149.26,FreeLocal,0,CC,4,9.028663176,166.18
272,Name_272@email.com,firstName_272,Name_272,33.493333,F,Person,M,2,82644.2,FALSE,0.397733481,F,Assessed,92100,Married,21.97,Intnl_discount,43.46920216,19.88,FreeLocal,0,CC,4,43.15585155,41.85
273,Name_273@email.com,firstName_273,Name_273,14.04,F,Person,S,1,27783.6,FALSE,0.887616855,T,Assessed,43000,Single,4.97,Standard,6.53,18.07,FreeLocal,0,CC,3,8.279052736,29.58
276,Name_276@email.com,firstName_276,Name_276,41.666667,F,Person,M,2,60485.5,FALSE,0.353668502,F,Assessed,93000,Married,11.7,Intnl_discount,39.96446419,28.7,Budget,0,Auto,1,14.93924866,40.41
279,Name_279@email.com,firstName_279,Name_279,31.913333,F,Person,M,2,809.43,FALSE,0.536082598,F,Assessed,6200,Married,0,Intnl_discount,1.238770042,2.89,FreeLocal,0,CH,1,103.3061066,2.89
280,Name_280@email.com,firstName_280,Name_280,58.28,M,Person,S,1,76529.8,FALSE,0.999748104,T,Assessed,94000,Single,18.46,Standard,5.36,20.05,Budget,0,CC,1,114.6889703,43.89
281,Name_281@email.com,firstName_281,Name_281,63.253333,F,Person,M,2,34577.7,FALSE,0.670325263,F,Assessed,93000,Married,29.18,Standard,16.08597527,116.57,Budget,3,CH,2,102.0315307,145.75
283,Name_283@email.com,firstName_283,Name_283,48,F,Person,M,0,80000,FALSE,0.10549136,F,Assessed,43000,Married,27.56,Standard,10.17141394,45.46,Budget,0,Auto,3,5.527824065,73.02
284,Name_284@email.com,firstName_284,Name_284,52.166667,F,Person,S,2,19008.4,FALSE,0.935548522,T,Assessed,87430,Single,10.54,Standard,38.62373753,137.19,FreeLocal,0,CC,4,19.99688235,147.74
285,Name_285@email.com,firstName_285,Name_285,55.966667,F,Person,M,0,98056.3,FALSE,0.687194473,F,Assessed,95051,Married,23.7,Standard,30.48478464,126.96,FreeLocal,0,Auto,3,39.03060709,150.67
286,Name_286@email.com,firstName_286,Name_286,64.226667,M,Person,M,0,73400,FALSE,0.879421776,T,Assessed,94000,Married,0,Standard,32.12536167,2.21,Budget,0,CH,4,114.2858514,2.21
288,Name_288@email.com,firstName_288,Name_288,28,M,Person,M,0,78894.2,FALSE,0.667535839,F,Assessed,6200,Married,2,Intnl_discount,1.41,43.23,Budget,0,CH,2,122.4179174,46.65
289,Name_289@email.com,firstName_289,Name_289,20.92,M,Person,S,1,16432.1,FALSE,0.906088738,T,Assessed,94000,Single,20.41,Intnl_discount,8.89,80.47,Budget,0,CH,1,18.40884426,109.78
290,Name_290@email.com,firstName_290,Name_290,54.446667,M,Person,M,0,62797.9,FALSE,0.781223112,T,Assessed,93000,Married,8.32,Intnl_discount,4.28,55.48,Budget,0,CH,1,78.69827751,68.09
291,Name_291@email.com,firstName_291,Name_291,42.233333,M,Person,S,1,71329.9,FALSE,0.799364855,T,Assessed,43000,Single,14.27,Standard,3.55,45.92,Budget,0,CC,3,104.3943618,63.75
295,Name_295@email.com,firstName_295,Name_295,53.013333,F,Person,S,0,20913.6,FALSE,0.969007969,T,Assessed,92100,Single,22.99,Standard,7.16,65.77,FreeLocal,0,CC,4,117.6196977,95.93
298,Name_298@email.com,firstName_298,Name_298,39.213333,F,Person,S,1,540.4,FALSE,0.96426498,T,Assessed,6000,Single,12.34,Intnl_discount,41.94751581,7.75,Budget,0,Auto,4,107.6379601,20.1
302,Name_302@email.com,firstName_302,Name_302,17.006667,M,Person,M,2,67339.8,FALSE,0.199800645,F,Assessed,6200,Married,27.83,Intnl_discount,5.19,48.69,FreeLocal,0,CC,2,134.0144034,81.72
304,Name_304@email.com,firstName_304,Name_304,46.38,M,Person,M,1,75799.9,FALSE,0.713854941,T,Assessed,6000,Married,22.24,Intnl_discount,7.02,64.8,FreeLocal,0,CC,3,13.22322868,94.06
305,Name_305@email.com,firstName_305,Name_305,53.06,F,Person,S,2,15688.5,FALSE,0.716573528,T,Assessed,87430,Single,14.39,Standard,18.82826907,8.03,Budget,0,CC,4,136.3456165,22.42
306,Name_306@email.com,firstName_306,Name_306,16.073333,F,Person,S,0,43382.3,FALSE,0.72581867,T,Assessed,6200,Single,29.67,Standard,8.76,99.94,FreeLocal,0,CH,2,53.50996371,138.37
308,Name_308@email.com,firstName_308,Name_308,62.053333,F,Person,S,0,5185.31,FALSE,0.936775797,T,Assessed,6200,Single,16.39,Intnl_discount,5.99,30.51,FreeLocal,0,CC,2,71.8930958,52.9
309,Name_309@email.com,firstName_309,Name_309,16.06,F,Person,S,0,41000,FALSE,0.914896745,T,Assessed,92100,Single,26.01,Standard,22.94449717,108.44,Budget,0,CC,4,44.96193347,134.45
310,Name_310@email.com,firstName_310,Name_310,22.433333,F,Person,S,0,32098,FALSE,0.703039778,T,Assessed,94000,Single,22.96,Intnl_discount,8.28,75.27,Budget,0,CH,2,146.8194048,106.53
312,Name_312@email.com,firstName_312,Name_312,41.92,F,Person,M,2,80087.7,FALSE,0.172823347,F,Assessed,93000,Married,8.74,Standard,43.66363923,22.82,FreeLocal,0,CC,4,113.56379,31.56
313,Name_313@email.com,firstName_313,Name_313,38.04,F,Person,M,2,59691.3,FALSE,0.156678502,F,Assessed,87430,Married,21.94,Standard,24.826558,256.7,Budget,0,CC,2,24.23472933,278.65
315,Name_315@email.com,firstName_315,Name_315,61,F,Person,S,2,11251.1,FALSE,0.920299908,T,Assessed,93000,Single,28.42,Standard,49.303679,113.48,FreeLocal,0,CC,2,1.008614821,141.91
317,Name_317@email.com,firstName_317,Name_317,49.62,M,Person,M,0,70908.7,FALSE,0.78457244,T,Assessed,94000,Married,7.7,Standard,4.55,43.2,FreeLocal,0,CC,4,1.606489146,55.47
318,Name_318@email.com,firstName_318,Name_318,40.18,M,Person,S,0,94928.3,FALSE,0.757443269,T,Assessed,95051,Single,14.42,Standard,5.61,73.74,FreeLocal,0,CH,4,141.7858873,93.78
320,Name_320@email.com,firstName_320,Name_320,40.46,F,Person,M,2,50622.3,FALSE,0.255516922,F,Assessed,95051,Married,20.45,Standard,2.07,90.19,FreeLocal,0,Auto,2,78.50866189,112.72
322,Name_322@email.com,firstName_322,Name_322,52.266667,M,Person,M,0,78000,FALSE,0.748178685,T,Assessed,95051,Married,16.2,Intnl_discount,4.27,18.84,FreeLocal,0,CC,3,59.59512197,39.32
326,Name_326@email.com,firstName_326,Name_326,52.266667,M,Person,M,0,100020,FALSE,0.780008389,T,Assessed,95051,Married,29.55,Standard,24.77722718,62.81,Budget,0,CH,4,20.91131288,92.37
329,Name_329@email.com,firstName_329,Name_329,60.593333,F,Person,M,1,56722.8,FALSE,0.118673446,F,Assessed,6000,Married,17.37,Standard,6.21,51.17,FreeLocal,0,CC,2,69.19007489,74.77
331,Name_331@email.com,firstName_331,Name_331,53.213333,M,Person,M,1,80000,FALSE,0.877235535,T,Assessed,87430,Married,0,Intnl_discount,43.16300013,3.22,Budget,0,CC,3,84.08728945,3.22
332,Name_332@email.com,firstName_332,Name_332,22.76,F,Person,S,2,3416.62,FALSE,0.716523693,T,Assessed,43000,Single,18.97,Standard,32.82826069,104.73,Budget,0,CC,4,109.7273613,123.7
333,Name_333@email.com,firstName_333,Name_333,55.633333,F,Person,M,0,73400,FALSE,0.454111503,F,Assessed,6000,Married,0.17,Standard,45.04679714,10.22,Budget,0,Auto,2,137.3776877,10.39
334,Name_334@email.com,firstName_334,Name_334,53.213333,M,Person,M,0,120000,FALSE,0.84743077,T,Assessed,87430,Married,15.27,Standard,24.36650752,25.62,FreeLocal,0,CC,4,65.24386899,40.9
335,Name_335@email.com,firstName_335,Name_335,45.666667,F,Person,M,2,8032.16,FALSE,0.194052753,F,Assessed,94000,Married,29.68,Standard,15.13436686,59.08,FreeLocal,0,CC,2,86.84358436,88.77
336,Name_336@email.com,firstName_336,Name_336,48.533333,F,Person,S,1,93454.3,FALSE,0.35880712,F,Assessed,43000,Single,18.94,Standard,11.74285899,25.18,FreeLocal,0,Auto,4,78.52494009,44.13
337,Name_337@email.com,firstName_337,Name_337,15.38,M,Person,M,0,5745,FALSE,0.835978844,T,Assessed,94000,Married,26.4,Standard,36.69708974,17.71,FreeLocal,0,CC,1,105.0937412,44.11
338,Name_338@email.com,firstName_338,Name_338,77,F,Person,S,0,83287,FALSE,0.488296374,F,Assessed,43000,Single,0.41,Standard,7.35,208.19,Budget,0,Auto,4,131.7955773,215.96
339,Name_339@email.com,firstName_339,Name_339,49.133333,F,Person,S,0,92564.1,FALSE,0.66206583,F,Assessed,87430,Single,23.17,Standard,47.25962048,51.68,FreeLocal,0,Auto,3,139.2771301,74.86
341,Name_341@email.com,firstName_341,Name_341,38.133333,M,Person,S,0,86448.2,FALSE,0.511924933,F,Assessed,94000,Single,4.91,Intnl_discount,3.14,82.19,Budget,0,CC,2,48.81747238,90.25
343,Name_343@email.com,firstName_343,Name_343,49.333333,F,Person,M,2,48322.5,FALSE,0.146276516,F,Assessed,95051,Married,6.69,Standard,24.43008203,43.6,FreeLocal,0,CC,1,110.5157633,50.29
346,Name_346@email.com,firstName_346,Name_346,49.66,F,Person,M,2,81913.8,FALSE,0.655290194,F,Assessed,6000,Married,6.7,Standard,34.84407592,46.33,FreeLocal,0,CC,1,92.96514301,53.03
349,Name_349@email.com,firstName_349,Name_349,38.26,F,Person,S,0,919.93,FALSE,0.858143609,T,Assessed,6000,Single,27.28,Standard,47.72931265,93.42,Budget,0,CH,3,8.304976892,120.71
350,Name_350@email.com,firstName_350,Name_350,30.946667,F,Person,M,2,69486.8,FALSE,0.688264861,F,Assessed,6200,Married,7.72,Standard,32.4538603,9.39,Budget,1,CC,1,111.4226926,17.11
351,Name_351@email.com,firstName_351,Name_351,33.533333,F,Person,M,2,24482.8,FALSE,0.327898974,F,Assessed,95051,Married,0,Intnl_discount,33.12615337,2,Budget,0,CH,4,111.5480015,2
353,Name_353@email.com,firstName_353,Name_353,64.606667,F,Person,M,0,14573.6,FALSE,0.158593544,F,Assessed,6200,Single,26.61,Standard,47.9741632,236.97,Budget,0,CC,4,22.47735768,263.58
354,Name_354@email.com,firstName_354,Name_354,52.153333,F,Person,M,2,92103.8,FALSE,0.276704086,F,Assessed,95051,Single,7.42,Standard,44.89502594,7.43,Budget,0,CC,3,26.69496403,14.86
355,Name_355@email.com,firstName_355,Name_355,36.68,F,Person,S,2,8392.14,FALSE,0.712872286,T,Assessed,93000,Single,25.03,Intnl_discount,7.33,54.8,Budget,0,CH,3,64.94971174,87.16
356,Name_356@email.com,firstName_356,Name_356,63.786667,F,Person,S,0,17138.2,FALSE,0.97028205,T,Assessed,87430,Single,20.01,Intnl_discount,41.48301761,84.67,FreeLocal,0,CC,3,57.54498668,104.69
358,Name_358@email.com,firstName_358,Name_358,57.406667,F,Person,M,2,47010.1,FALSE,0.696877165,F,Assessed,6000,Single,2.54,Intnl_discount,23.14045858,164.76,Budget,0,CC,1,46.20400589,167.31
360,Name_360@email.com,firstName_360,Name_360,44.433333,F,Person,S,1,67239.4,FALSE,0.589555607,F,Assessed,95051,Single,12.89,Intnl_discount,40.49756328,53.81,FreeLocal,0,Auto,2,5.405674864,66.7
361,Name_361@email.com,firstName_361,Name_361,30,M,Person,M,1,69406.7,FALSE,0.252819383,F,Assessed,95051,Single,6.9,Standard,7.21,128.1,FreeLocal,1,CC,2,32.18300249,142.23
363,Name_363@email.com,firstName_363,Name_363,50.88,F,Person,M,2,83259.3,FALSE,0.167365813,F,Assessed,92100,Single,0,Standard,26.21503312,4.46,Budget,0,CC,4,141.8177129,4.46
365,Name_365@email.com,firstName_365,Name_365,23.313333,M,Person,S,2,60095.2,FALSE,0.502901745,F,Assessed,93000,Single,1.71,Standard,31.81626056,116.14,Budget,0,Auto,2,104.5584012,117.85
370,Name_370@email.com,firstName_370,Name_370,52.513333,F,Person,M,2,2185.6,FALSE,0.525736635,F,Assessed,92100,Single,7.12,Standard,31.04531481,20.95,Budget,1,CH,1,97.53921022,28.07
372,Name_372@email.com,firstName_372,Name_372,62.08,M,Person,M,1,76511.3,FALSE,0.899163928,T,Assessed,43000,Single,21.68,Standard,3.46,17.37,FreeLocal,0,CC,2,80.85754068,42.52
374,Name_374@email.com,firstName_374,Name_374,23,F,Person,M,1,6946.07,FALSE,0.996154541,T,Assessed,94000,Single,25.77,Standard,49.14515632,8.84,FreeLocal,0,CH,2,53.1831359,34.61
375,Name_375@email.com,firstName_375,Name_375,49.046667,F,Person,M,2,11234.7,FALSE,0.556447073,F,Assessed,6200,Single,0.69,Standard,15.35847932,112.72,Budget,0,CC,3,82.5821157,113.42
377,Name_377@email.com,firstName_377,Name_377,39.96,F,Person,M,2,36660.9,FALSE,0.230103232,F,Assessed,93000,Single,0,Intnl_discount,42.64429281,3.36,Budget,1,CH,1,59.37480728,3.36
379,Name_379@email.com,firstName_379,Name_379,34.4,F,Person,M,2,68462.8,FALSE,0.316178332,F,Assessed,92100,Single,24.39,Standard,5.93,60.51,FreeLocal,0,CC,2,105.5928303,90.84
382,Name_382@email.com,firstName_382,Name_382,47.02,F,Person,M,2,72841.3,FALSE,0.437252191,F,Assessed,94000,Single,10.36,Standard,37.44888663,72.16,Budget,0,CC,1,136.0227642,82.53
383,Name_383@email.com,firstName_383,Name_383,46.146667,F,Person,M,2,63670.8,FALSE,0.693853326,F,Assessed,94000,Single,27.39,Standard,34.19359944,51.47,FreeLocal,0,Auto,2,128.4134706,78.87
384,Name_384@email.com,firstName_384,Name_384,45.486667,M,Person,S,0,83287,FALSE,0.772205877,T,Assessed,87430,Single,29.73,Standard,5.24,35.73,Budget,0,CC,2,60.16431028,70.7
385,Name_385@email.com,firstName_385,Name_385,45.486667,F,Person,S,1,66000,FALSE,0.291298658,F,Assessed,6200,Single,20.44,Standard,10.16268503,100.08,Budget,0,Auto,1,56.32133183,120.53
386,Name_386@email.com,firstName_386,Name_386,56.173333,M,Person,M,0,12387.6,FALSE,0.423886715,F,Assessed,95051,Single,7,Standard,4.096429792,65.93,FreeLocal,0,Auto,2,133.9573027,93.85
388,Name_388@email.com,firstName_388,Name_388,64.64,F,Person,M,1,82931.3,FALSE,0.110570492,F,Assessed,92100,Single,19.24,Standard,11.55514826,118,FreeLocal,0,Auto,2,36.0236631,137.25
389,Name_389@email.com,firstName_389,Name_389,44.026667,F,Person,M,2,57483.9,FALSE,0.43069238,F,Assessed,92100,Single,17.01,Standard,13.09899432,27.29,Budget,0,CH,2,3.460070752,44.3
391,Name_391@email.com,firstName_391,Name_391,45.526667,F,Person,S,2,21274,FALSE,0.930050932,T,Assessed,43000,Single,10.87,Standard,20.0962471,32.43,FreeLocal,0,Auto,2,114.6799844,43.31
392,Name_392@email.com,firstName_392,Name_392,30.093333,F,Person,M,2,28267,FALSE,0.688596458,F,Assessed,6000,Single,21.87,Standard,14.13253228,192.53,FreeLocal,0,CC,2,57.66606879,214.41
394,Name_394@email.com,firstName_394,Name_394,55.793333,F,Person,M,2,36725.1,FALSE,0.354429735,F,Assessed,6200,Single,8.65,Standard,9.22,77,Budget,0,CH,2,44.40362301,94.88
398,Name_398@email.com,firstName_398,Name_398,57.546667,M,Person,S,1,94188.3,FALSE,0.910193147,T,Assessed,6000,Single,20.86,Standard,0.86,19.78,Budget,0,CC,2,76.43023719,41.51
401,Name_401@email.com,firstName_401,Name_401,41.98,F,Person,M,2,91861,FALSE,0.286279636,F,Assessed,6000,Single,15.32,Standard,12.87048153,6.74,Budget,0,CC,3,145.7416286,22.06
404,Name_404@email.com,firstName_404,Name_404,33.493333,F,Person,S,1,12374.9,FALSE,0.769321287,T,Assessed,95051,Single,17.49,Standard,48.28640107,106.1,FreeLocal,0,Auto,3,148.2982188,123.59
405,Name_405@email.com,firstName_405,Name_405,26.833333,F,Person,M,2,69133.9,FALSE,0.287238284,F,Assessed,94000,Single,8.58,Standard,49.43553524,37.73,FreeLocal,0,CH,2,42.80647055,46.32
407,Name_407@email.com,firstName_407,Name_407,29.446667,F,Person,M,2,84948,FALSE,0.64373194,F,Assessed,93000,Single,11.14,Intnl_discount,46.17560473,12.58,FreeLocal,0,CH,3,67.62437742,23.73
408,Name_408@email.com,firstName_408,Name_408,40.96,F,Person,M,2,30998.8,FALSE,0.346951134,F,Assessed,87430,Single,2.4,Standard,26.02647244,50.5,Budget,0,Auto,2,42.61222581,52.91
410,Name_410@email.com,firstName_410,Name_410,14.46,M,Person,S,0,15924.2,FALSE,0.128823863,F,Assessed,92100,Single,0,Standard,42.39262868,1.46,FreeLocal,0,CH,2,70.370793,1.46
414,Name_414@email.com,firstName_414,Name_414,35.653333,M,Person,M,2,21416.5,FALSE,0.228473828,F,Assessed,92100,Single,9.9,Intnl_discount,9.17,8.53,FreeLocal,0,CC,1,87.19418921,27.61
418,Name_418@email.com,firstName_418,Name_418,16.7,M,Person,M,2,78554.2,FALSE,0.476478612,F,Assessed,95051,Single,5.59,Standard,7.26,23.03,Budget,0,Auto,3,103.0366538,35.88
419,Name_419@email.com,firstName_419,Name_419,14.693333,M,Person,S,1,3960.5,FALSE,0.7319351,T,Assessed,93000,Single,29.78,Standard,40.42786096,66.35,FreeLocal,0,Auto,2,31.66023646,96.13
421,Name_421@email.com,firstName_421,Name_421,63.766667,M,Person,M,0,60101.1,FALSE,0.921821805,T,Assessed,93000,Married,27.7,Standard,6.11,124.14,FreeLocal,2,CH,4,18.77825535,157.96
422,Name_422@email.com,firstName_422,Name_422,30.886667,F,Person,M,2,38215.9,FALSE,0.423510563,F,Assessed,92100,Married,0,Standard,22.03517485,0.97,Budget,0,Auto,2,99.35534019,0.97
423,Name_423@email.com,firstName_423,Name_423,22,F,Person,M,1,13829.4,FALSE,0.785224061,T,Assessed,43000,Married,28,Standard,45.37158037,160.42,FreeLocal,0,CC,1,102.5602067,176.61
424,Name_424@email.com,firstName_424,Name_424,47.966667,F,Person,M,2,49745.3,FALSE,0.265650708,F,Assessed,92100,Married,2.84,Intnl_discount,15.11572853,24.44,Budget,0,CH,3,49.52666389,27.28
426,Name_426@email.com,firstName_426,Name_426,13.86,F,Person,M,2,88427,FALSE,0.45997724,F,Assessed,6200,Married,22.46,Standard,4.16,43.34,Budget,0,CC,3,95.77376328,69.97
427,Name_427@email.com,firstName_427,Name_427,26.273333,F,Person,M,2,98003.7,FALSE,0.581830387,F,Assessed,87430,Married,1.03,Intnl_discount,33.85298094,83.39,FreeLocal,0,CC,1,16.82971341,84.42
428,Name_428@email.com,firstName_428,Name_428,33,M,Person,S,0,89142.7,FALSE,0.401591223,F,Assessed,93000,Single,3.76,Intnl_discount,8.13,5.01,Budget,0,CC,2,78.42687138,16.91
429,Name_429@email.com,firstName_429,Name_429,63.086667,F,Person,S,0,74530.8,FALSE,0.171895924,F,Assessed,93000,Single,20.89,Intnl_discount,0.49,106.5,FreeLocal,0,Auto,2,54.41247155,127.89
431,Name_431@email.com,firstName_431,Name_431,23,F,Person,S,0,35000,FALSE,0.98608928,T,Assessed,87430,Single,30,Standard,36.60043735,262.91,Budget,0,CC,3,134.3437889,265.78
436,Name_436@email.com,firstName_436,Name_436,48.206667,F,Person,M,2,76289.2,FALSE,0.173028939,F,Assessed,94000,Married,22.2,Intnl_discount,17.77528398,82.43,Budget,0,CC,2,47.33390019,104.63
438,Name_438@email.com,firstName_438,Name_438,63.933333,M,Person,M,1,66931.9,FALSE,0.76364771,T,Assessed,92100,Married,11.72,Standard,0.39,5.35,Budget,0,CC,4,18.9535684,17.46
439,Name_439@email.com,firstName_439,Name_439,24,F,Person,D,1,9309.57,FALSE,0.921179667,T,Assessed,87430,Divorsed,40,Standard,12.70187632,99.73,FreeLocal,0,CC,2,94.33927332,108.3
440,Name_440@email.com,firstName_440,Name_440,23,F,Person,M,1,14085.5,FALSE,0.743494929,T,Assessed,87430,Married,26,Intnl_discount,12.85736789,26.78,FreeLocal,0,Auto,1,8.949335454,48.08
441,Name_441@email.com,firstName_441,Name_441,19,F,Person,S,0,32962.6,FALSE,0.930810727,T,Assessed,92100,Single,27,Intnl_discount,2.178761719,154.77,Budget,0,CC,2,4.829568886,168.28
442,Name_442@email.com,firstName_442,Name_442,20,F,Person,S,0,40000,FALSE,0.989528405,T,Assessed,95051,Single,26,Standard,15.2014256,61.44,Budget,0,CC,2,145.7420964,65.79
443,Name_443@email.com,firstName_443,Name_443,21,F,Person,S,2,33330,FALSE,0.76688741,T,Assessed,94000,Single,33,Standard,16.29669927,35.73,Budget,0,Auto,3,61.67580326,41.78
444,Name_444@email.com,firstName_444,Name_444,22,F,Person,S,1,32098,FALSE,0.914071244,T,Assessed,94000,Single,33,Intnl_discount,4.701692554,9.51,Budget,0,Auto,1,30.4753825,23.52
445,Name_445@email.com,firstName_445,Name_445,24,F,Person,S,2,30090,FALSE,0.793270746,T,Assessed,43000,Single,37,Standard,2.22,38.18,FreeLocal,0,CC,1,51.4238115,62.95
446,Name_446@email.com,firstName_446,Name_446,24,F,Person,S,1,40120,FALSE,0.91748094,T,Assessed,43000,Single,28.45,Standard,40.1556427,106.3,Budget,0,CC,4,93.38212058,134.75
450,Name_450@email.com,firstName_450,Name_450,44.926667,F,Person,M,2,90271.6,FALSE,0.261756321,F,Assessed,92100,Married,13.96,Standard,18.8941077,96.43,FreeLocal,0,CC,4,139.5585115,110.4
455,Name_455@email.com,firstName_455,Name_455,31.126667,F,Person,M,2,64816.6,FALSE,0.536155142,F,Assessed,95051,Married,21,Standard,31.47688159,6.87,Budget,0,CC,2,95.55720283,27.87
456,Name_456@email.com,firstName_456,Name_456,44.98,F,Person,M,2,98217.1,FALSE,0.544838238,F,Assessed,95051,Married,29.49,Standard,38.63250285,13.24,FreeLocal,0,CC,1,47.09898196,42.74
458,Name_458@email.com,firstName_458,Name_458,53.506667,F,Person,S,1,2929.13,FALSE,0.843323666,T,Assessed,94000,Single,14,Intnl_discount,35.2631706,88.23,Budget,0,CH,1,80.49539836,102.23
460,Name_460@email.com,firstName_460,Name_460,44.093333,F,Person,M,2,41876.6,FALSE,0.622726254,F,Assessed,94000,Married,6.78,Standard,3.79041287,132.65,FreeLocal,0,CC,3,100.1413731,139.44
461,Name_461@email.com,firstName_461,Name_461,64.76,M,Person,M,0,96223.4,FALSE,0.744138116,T,Assessed,93000,Married,11.81,Standard,0.63,5.73,FreeLocal,0,CC,1,43.20306872,18.18
462,Name_462@email.com,firstName_462,Name_462,61.693333,F,Person,S,0,15989.3,FALSE,0.987073014,T,Assessed,6200,Single,3.67,Intnl_discount,38.63836934,25.49,Budget,1,CC,4,19.74293634,29.17
463,Name_463@email.com,firstName_463,Name_463,62.426667,M,Person,M,0,69168.4,FALSE,0.798351724,T,Assessed,95051,Married,14.16,Standard,6.01,214.73,Budget,0,CC,2,128.7747265,234.91
464,Name_464@email.com,firstName_464,Name_464,33,M,Person,M,1,92148.5,FALSE,0.129692834,F,Assessed,95051,Married,3,Intnl_discount,36.88531845,100.9,Budget,0,CC,2,6.81799873,113.68
465,Name_465@email.com,firstName_465,Name_465,19.76,M,Person,M,0,96681,FALSE,0.335300054,F,Assessed,43000,Married,7,Standard,7.66,40.92,Budget,0,CC,2,18.58651215,73.76
466,Name_466@email.com,firstName_466,Name_466,32,M,Person,S,0,62705.9,FALSE,0.590873598,F,Assessed,95051,Single,8,Intnl_discount,11.31553524,6.81,FreeLocal,0,CC,2,10.78191492,33.44
